"","id","category"
"750","17",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   Maroon and gray[7]"
"751","17","Affiliations"
"752","17","IARULERUEUAEuropaeumUniversities Denmark[8]"
"753","17","Website"
"754","17","www.ku.dk"
"755","17","ARWU World[36]"
"756","17","30"
"757","17","CWUR World[37]"
"758","17","39"
"759","17","QS World[38]"
"760","17","76"
"761","17","THE World[39]"
"762","17","84"
"763","17","USNWR Global[40]"
"764","17","34"
"765","18","Former names"
"766","18","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"767","18","Motto"
"768","18","In lumine Tuo videbimus lumen (Latin)"
"769","18","Motto in English"
"770","18","In Thy light shall we see light[2]"
"771","18","Type"
"772","18","Royal (1754–1776)Private research university (1776–present)"
"773","18","Established"
"774","18","May 25, 1754; 267 years ago (1754-05-25)"
"775","18","Accreditation"
"776","18","MSCHE"
"777","18","Academic affiliations"
"778","18","AAUURA568 GroupNAICUSpace-grant"
"779","18","Endowment"
"780","18","$14.35 billion (2021)[3]"
"781","18","President"
"782","18","Lee Bollinger"
"783","18","Provost"
"784","18","Mary Cunningham Boyce"
"785","18","Academic staff"
"786","18","4,370[4]"
"787","18","Students"
"788","18","33,413 (Fall 2019)[5]"
"789","18","Undergraduates"
"790","18","6,398 (Fall 2019)[n 1][5]"
"791","18","Postgraduates"
"792","18","24,412 (Fall 2019)[5]"
"793","18","Location"
"794","18","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"795","18","Campus"
"796","18","Urban, total 299 acres (1.21 km2)"
"797","18","Newspaper"
"798","18","Columbia Daily Spectator"
"799","18","Colors"
"800","18",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"801","18","Nickname"
"802","18","Columbia Lions"
"803","18","Sporting affiliations"
"804","18","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"805","18","Mascot"
"806","18","Roar-ee the Lion"
"807","18","Website"
"808","18","columbia.edu"
"809","19","Former names"
"810","19","Catholepistemiad, or University of Michigania (1817–1821)"
"811","19","Motto"
"812","19","Latin: Artes, Scientia, Veritas"
"813","19","Motto in English"
"814","19","""Arts, Knowledge, Truth"""
"815","19","Type"
"816","19","Public research university"
"817","19","Established"
"818","19","August 26, 1817; 204 years ago (1817-08-26)[1]"
"819","19","Accreditation"
"820","19","HLC"
"821","19","Academic affiliations"
"822","19","AAUCDIOURAURCSea-grantSpace-grant"
"823","19","Endowment"
"824","19","$17 billion (2021)[2]"
"825","19","Budget"
"826","19","$8.99 billion (2018)[3]"
"827","19","President"
"828","19","Mary Sue Coleman (interim)"
"829","19","Provost"
"830","19","Susan Collins[4]"
"831","19","Academic staff"
"832","19","6,771[5]"
"833","19","Administrative staff"
"834","19","18,986[6]"
"835","19","Students"
"836","19","48,090 (2021)[7]"
"837","19","Undergraduates"
"838","19","31,329 (2021)[7]"
"839","19","Postgraduates"
"840","19","16,578 (2021)[7]"
"841","19","Location"
"842","19","Ann Arbor, Michigan, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°16'37""N 83°44'17""W<U+FEFF> / <U+FEFF>42.27694°N 83.73806°W<U+FEFF> / 42.27694; -83.73806Coordinates: 42°16'37""N 83°44'17""W<U+FEFF> / <U+FEFF>42.27694°N 83.73806°W<U+FEFF> / 42.27694; -83.73806"
"843","19","Campus"
"844","19","Midsize City,[8] 3,177 acres (12.86 km2)Total: 20,965 acres (84.84 km2), including arboretum[9]"
"845","19","Newspaper"
"846","19","The Michigan Daily"
"847","19","Colors"
"848","19","Maize & Blue[10].mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   "
"849","19","Nickname"
"850","19","Wolverines"
"851","19","Sporting affiliations"
"852","19","NCAA Division I FBS – Big TenCWPA"
"853","19","Website"
"854","19","umich.edu"
"855","19","Location"
"856","19","University of Michigan campus, Ann Arbor, Michigan"
"857","19","Area"
"858","19","85 acres (34 ha)"
"859","19","Built"
"860","19","1840 (1840)"
"861","19","Architectural style"
"862","19","Late 19th and 20th Century RevivalsLate VictorianArt Deco"
"863","19","NRHP reference No."
"864","19","78001514[73]"
"865","19","Added to NRHP"
"866","19","June 15, 1978"
"867","19","Admit rate"
"868","19","19.5%(16,235 out of 83,029)"
"869","19","Yield rate"
"870","19","46.4%"
"871","19","SAT EBRW"
"872","19","680–760"
"873","19","SAT Math"
"874","19","710–790"
"875","19","ACT Composite"
"876","19","32–35"
"877","19","Average"
"878","19","3.90"
"879","20","Established"
"880","20","1876"
"881","20","Endowment"
"882","20","$1.53 billion (2020)[1][2]"
"883","20","President"
"884","20","Mark Kennedy"
"885","20","Location"
"886","20","Boulder, Colorado, United States"
"887","22","Former names"
"888","22","Den Polytekniske Læreanstalt (1829–1933)Danmarks Tekniske Højskole (1933–1994)"
"889","22","Motto"
"890","22","Can you see it?"
"891","22","Type"
"892","22","Public, Technical"
"893","22","Established"
"894","22","November 5, 1829; 192 years ago (1829-11-05)"
"895","22","Chairman"
"896","22","Per Falholt"
"897","22","President"
"898","22","Anders Bjarklev"
"899","22","Provost"
"900","22","Rasmus Larsen"
"901","22","Dean"
"902","22","Philip Binning and Martin Vigild"
"903","22","Director"
"904","22","Claus Nielsen"
"905","22","Academic staff"
"906","22","2,003[1]"
"907","22","Administrative staff"
"908","22","1,540[1]"
"909","22","Students"
"910","22","11,031[2]"
"911","22","Undergraduates"
"912","22","7,197[2]"
"913","22","Postgraduates"
"914","22","3,834[2]"
"915","22","Doctoral students"
"916","22","1,330[2]"
"917","22","Location"
"918","22","Kgs. Lyngby, Lyngby-Taarbæk Municipality, Copenhagen, Denmark"
"919","22","Colors"
"920","22","Red, gray and black .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}     "
"921","22","Nickname"
"922","22","DTU"
"923","22","Affiliations"
"924","22","EUA, CDIO, TIME, CESAER and EuroTech"
"925","22","Sports"
"926","22","Rugby union, Volleyball"
"927","22","Website"
"928","22","www.dtu.dk/"
"929","22","ARWU World[17]"
"930","22","151-200 (2018)"
"931","22","QS World[18]"
"932","22","99 (2022)"
"933","22","THE World[19]"
"934","22","163 (2019)"
"935","23","Formation"
"936","23","4 July 1944; 77 years ago (1944-07-04)"
"937","23","Type"
"938","23","Intergovernmental organization"
"939","23","Legal status"
"940","23","Treaty"
"941","23","Purpose"
"942","23","Economic development, poverty elimination"
"943","23","Headquarters"
"944","23","1818 H Street Northwest,Washington D.C., U.S.[1]"
"945","23","Membership  "
"946","23","189 states (188 UN countries and Kosovo)[2]"
"947","23","President"
"948","23","David Malpass[3]"
"949","23","MD & CFO"
"950","23","Anshula Kant[4]"
"951","23","Main organ"
"952","23","Board of Directors[5]"
"953","23","Parent organization"
"954","23","United Nations"
"955","23","Website"
"956","23","www.worldbank.org"
"957","24","Former names"
"958","24","Catholepistemiad, or University of Michigania (1817–1821)"
"959","24","Motto"
"960","24","Latin: Artes, Scientia, Veritas"
"961","24","Motto in English"
"962","24","""Arts, Knowledge, Truth"""
"963","24","Type"
"964","24","Public research university"
"965","24","Established"
"966","24","August 26, 1817; 204 years ago (1817-08-26)[1]"
"967","24","Accreditation"
"968","24","HLC"
"969","24","Academic affiliations"
"970","24","AAUCDIOURAURCSea-grantSpace-grant"
"971","24","Endowment"
"972","24","$17 billion (2021)[2]"
"973","24","Budget"
"974","24","$8.99 billion (2018)[3]"
"975","24","President"
"976","24","Mary Sue Coleman (interim)"
"977","24","Provost"
"978","24","Susan Collins[4]"
"979","24","Academic staff"
"980","24","6,771[5]"
"981","24","Administrative staff"
"982","24","18,986[6]"
"983","24","Students"
"984","24","48,090 (2021)[7]"
"985","24","Undergraduates"
"986","24","31,329 (2021)[7]"
"987","24","Postgraduates"
"988","24","16,578 (2021)[7]"
"989","24","Location"
"990","24","Ann Arbor, Michigan, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°16'37""N 83°44'17""W<U+FEFF> / <U+FEFF>42.27694°N 83.73806°W<U+FEFF> / 42.27694; -83.73806Coordinates: 42°16'37""N 83°44'17""W<U+FEFF> / <U+FEFF>42.27694°N 83.73806°W<U+FEFF> / 42.27694; -83.73806"
"991","24","Campus"
"992","24","Midsize City,[8] 3,177 acres (12.86 km2)Total: 20,965 acres (84.84 km2), including arboretum[9]"
"993","24","Newspaper"
"994","24","The Michigan Daily"
"995","24","Colors"
"996","24","Maize & Blue[10].mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   "
"997","24","Nickname"
"998","24","Wolverines"
"999","24","Sporting affiliations"
"1000","24","NCAA Division I FBS – Big TenCWPA"
"1001","24","Website"
"1002","24","umich.edu"
"1003","24","Location"
"1004","24","University of Michigan campus, Ann Arbor, Michigan"
"1005","24","Area"
"1006","24","85 acres (34 ha)"
"1007","24","Built"
"1008","24","1840 (1840)"
"1009","24","Architectural style"
"1010","24","Late 19th and 20th Century RevivalsLate VictorianArt Deco"
"1011","24","NRHP reference No."
"1012","24","78001514[73]"
"1013","24","Added to NRHP"
"1014","24","June 15, 1978"
"1015","24","Admit rate"
"1016","24","19.5%(16,235 out of 83,029)"
"1017","24","Yield rate"
"1018","24","46.4%"
"1019","24","SAT EBRW"
"1020","24","680–760"
"1021","24","SAT Math"
"1022","24","710–790"
"1023","24","ACT Composite"
"1024","24","32–35"
"1025","24","Average"
"1026","24","3.90"
"1027","25","Former names"
"1028","25","Den Polytekniske Læreanstalt (1829–1933)Danmarks Tekniske Højskole (1933–1994)"
"1029","25","Motto"
"1030","25","Can you see it?"
"1031","25","Type"
"1032","25","Public, Technical"
"1033","25","Established"
"1034","25","November 5, 1829; 192 years ago (1829-11-05)"
"1035","25","Chairman"
"1036","25","Per Falholt"
"1037","25","President"
"1038","25","Anders Bjarklev"
"1039","25","Provost"
"1040","25","Rasmus Larsen"
"1041","25","Dean"
"1042","25","Philip Binning and Martin Vigild"
"1043","25","Director"
"1044","25","Claus Nielsen"
"1045","25","Academic staff"
"1046","25","2,003[1]"
"1047","25","Administrative staff"
"1048","25","1,540[1]"
"1049","25","Students"
"1050","25","11,031[2]"
"1051","25","Undergraduates"
"1052","25","7,197[2]"
"1053","25","Postgraduates"
"1054","25","3,834[2]"
"1055","25","Doctoral students"
"1056","25","1,330[2]"
"1057","25","Location"
"1058","25","Kgs. Lyngby, Lyngby-Taarbæk Municipality, Copenhagen, Denmark"
"1059","25","Colors"
"1060","25","Red, gray and black .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}     "
"1061","25","Nickname"
"1062","25","DTU"
"1063","25","Affiliations"
"1064","25","EUA, CDIO, TIME, CESAER and EuroTech"
"1065","25","Sports"
"1066","25","Rugby union, Volleyball"
"1067","25","Website"
"1068","25","www.dtu.dk/"
"1069","25","ARWU World[17]"
"1070","25","151-200 (2018)"
"1071","25","QS World[18]"
"1072","25","99 (2022)"
"1073","25","THE World[19]"
"1074","25","163 (2019)"
"1075","26","Type"
"1076","26","Public"
"1077","26","Established"
"1078","26","1836; 186 years ago (1836)"
"1079","26","Chancellor"
"1080","26","The Princess Royal"
"1081","26","Vice-Chancellor"
"1082","26","Wendy Thomson CBE[1]"
"1083","26","Visitor"
"1084","26","The Lord President of the Council ex officio"
"1085","26","Academic staff"
"1086","26","100 (central academic bodies; 2018/19)[2]"
"1087","26","Administrative staff"
"1088","26","895 (central academic bodies; 2018/19)[2]"
"1089","26","Students"
"1090","26","Around 219,410 (internal[3] and 40,675 in University of London Worldwide)[4]"
"1091","26","Undergraduates"
"1092","26","internal (2019/20),[3] 33,020 University of London Worldwide[4]"
"1093","26","Postgraduates"
"1094","26","internal (2019/20),[3] 7,655 University of London Worldwide[4]"
"1095","26","Location"
"1096","26","London, England, United Kingdom"
"1097","26","Deputy Vice Chancellor"
"1098","26","Paul Layzell[5][6]"
"1099","26","Chair of the Board of Trustees"
"1100","26","Sir Richard Dearlove[7]"
"1101","26","Colours"
"1102","26"," 
 
  
 
 
  
 
 
 "
"1103","26","Affiliations"
"1104","26","
Association of Commonwealth Universities
European University Association
Universities UK"
"1105","26","Website"
"1106","26","london.ac.uk "
"1107","27","Motto"
"1108","27","Knowledge is Power"
"1109","27","Type"
"1110","27","Public"
"1111","27","Established"
"1112","27","1916; 106 years ago (1916)"
"1113","27","Endowment"
"1114","27","£56.2 million (2021)[1]"
"1115","27","Budget"
"1116","27","£89.2 million (2020–21)[1]"
"1117","27","Chancellor"
"1118","27","The Princess Royal(as Chancellor of the University of London)"
"1119","27","President"
"1120","27","Zeinab Badawi[2]"
"1121","27","Director"
"1122","27","Adam Habib"
"1123","27","Students"
"1124","27","5,795 (2019/20)[3]"
"1125","27","Undergraduates"
"1126","27","2,740 (2019/20)[3]"
"1127","27","Postgraduates"
"1128","27","3,050 (2019/20)[3]"
"1129","27","Location"
"1130","27","London, United Kingdom"
"1131","27","Campus"
"1132","27","Urban"
"1133","27","Affiliations"
"1134","27","University of LondonACUUniversities UK"
"1135","27","Mascot"
"1136","27","Arabian Camel and Asian Elephant"
"1137","27","Website"
"1138","27","www.soas.ac.uk "
"1139","27","Complete (2022)[50]"
"1140","27","53"
"1141","27","Guardian (2022)[51]"
"1142","27","86"
"1143","27","Times / Sunday Times (2022)[52]"
"1144","27","50"
"1145","27","QS (2022)[53]"
"1146","27","346"
"1147","27","THE (2022)[54]"
"1148","27","501-600"
"1149","27","Teaching Excellence Framework[55]"
"1150","27","Silver"
"1151","28","Motto"
"1152","28","Fiat lux (Latin)"
"1153","28","Motto in English"
"1154","28","""Let there be light"""
"1155","28","Type"
"1156","28","Public land-grant research university"
"1157","28","Established"
"1158","28","November 18, 1960; 61 years ago (1960-11-18)[1]"
"1159","28","Parent institution"
"1160","28","University of California"
"1161","28","Accreditation"
"1162","28","WSCUC"
"1163","28","Academic affiliations"
"1164","28","AAUAPRUURASea-grantSpace-grant"
"1165","28","Endowment"
"1166","28","$2.3 billion (2020)[2]"
"1167","28","Chancellor"
"1168","28","Pradeep Khosla[3]"
"1169","28","Academic staff"
"1170","28","10,915 (October 2020)[4]"
"1171","28","Administrative staff"
"1172","28","23,461 (October 2020)[4]"
"1173","28","Students"
"1174","28","42,875 (Fall 2021)[5]"
"1175","28","Undergraduates"
"1176","28","33,343 (Fall 2021)[5]"
"1177","28","Postgraduates"
